Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Review Text,Review Length,Rating Segment,Contradiction Type,Is Contradiction,GMM Cluster,Cluster Confidence,Cluster Uncertainty,Segment Name,Age Group,GMM Log Density,Density Anomaly,Low Confidence Anomaly,Age_Extreme,Positive_Feedback_Count_Extreme,Review_Length_Extreme,Extreme Feature Count,Density Rarity Score,Anomaly Score,Final Anomaly,Anomaly Type
1035,33,4,0,5,General,Bottoms,Jeans,"I love pilcro jeans and usually wear the stet fit. this is the first pair that i've owned that had so much stretch. they stretch and do lose their shape slightly, but bounce back after a wash. my main complaint may be stretch-related: after the first wear, the inner thigh area was covered in pills. granted, my inner thighs touch when i walk, but this has never happened with any other pair of pilcro that i've owned. i still have a pair of black stet that i bought 4yrs ago and they've never shown",94,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-2.6587227588333606,0,0,0,0,0,0,0.9644469045388743,0.6822234522694371,1,Rating-Recommendation Contradiction
835,55,4,0,4,General,Tops,Blouses,This top is beautiful and i really wanted to be able to keep it - i've tried it on 3 times. it is not for big-chested girls (34ddd) - it hangs like i'm 20 months pregnant because the top area lands on top of my chest. sadly this will be going back. it is beautiful and flowing and a perfect weight.,61,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-2.6528163016827477,0,0,0,0,0,0,0.9641062760793664,0.6820531380396833,1,Rating-Recommendation Contradiction
886,34,4,0,6,General Petite,Tops,Knits,"I ordered this in two colors, in my regular size. i washed and laid flat to dry....it shrunk like crazy. i held the one i washed up to the other unworn/unwashed one and it was at least two inches shorter. they may both be going back. i am so sad.",50,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-2.6526265923876817,0,0,0,0,0,0,0.964063697521928,0.682031848760964,1,Rating-Recommendation Contradiction
936,42,4,0,1,General Petite,Tops,Sweaters,"This is a gorgeous sweater but huge. and when i say huge, i mean gigantic. i'm usually a size large and i don't even think the small would be small enough. the cowl neck and fabric overall is great (although stretches out, which is why it becomes so overwhelming) but the sweater just hung on me like a short blanket. the armholes are very big - deceiving on the model. returning.",71,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-2.642268285807175,0,0,0,0,0,0,0.9637656476198586,0.6818828238099293,1,Rating-Recommendation Contradiction
824,46,4,0,2,General,Tops,Blouses,"I bought this in size xl and it ran small along the waist & bottom hemline. i'm pear-shaped so it's an awkward fit. i'll wear it tucked in or belted. they used a lot of material in the sleeves & through the top portion. i wish they hadn't made it such a narrow cut along the bottom.

the sleeves are very pretty. the embroidery they used for the cutouts is a little rough & scratchy. since i got it on sale & like the color, i'm keeping it. i recommend trying this on if you can.",96,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-2.638212048392923,0,0,0,0,0,0,0.9635101762752278,0.681755088137614,1,Rating-Recommendation Contradiction
785,66,2,1,0,Initmates,Intimate,Sleep,"I gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much, right? boy was i wrong. this is a sweater knit with a very deep v-neck that's incredibly boxy and unattractive. the knit shed all over my pants in the few minutes i had it on. i ordered in xl, having never tried this designer and that was a mistake because i generally wear large or medium. it was swimming on me. the stripes aren't as cute in real life",99,Negative,Low Rating - Recommended,1,1,0.9974306186406041,0.0025693813593958836,Highly Satisfied Recommenders,60-69,-2.6030519357064774,0,0,0,0,0,0,0.9624031337818275,0.681715443162793,1,Rating-Recommendation Contradiction
1083,34,4,0,3,General Petite,Dresses,Dresses,I love every other byron lars dress i've bought and this was a no brainer for me. when it arrived i was really disappointed. the fabric is very stretchy which makes it super forgiving and very thick. with all the buttons planted on this dress i was expecting it to open easily from the front as one of my other dresses by his does. nope. only the back buttons open. thick stretchy fabric and back buttons...not an easy thing to navigate. i was also very sad to see that the length was all wrong for m,96,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-2.6135251828542225,0,0,0,0,0,0,0.9626160265690198,0.68130801328451,1,Rating-Recommendation Contradiction
872,51,4,0,2,General,Tops,Knits,"Lovely cut, pretty creamy color, great top for strong shoulders, however. the upper section of this top is way more sheer than it appears in the photos. there is no bra that would really work with it--unless you want to embrace the undergarment visibility and go with one that has really pretty straps. just be sure the bra fits especially well, because any back fat will absolutely show. if you go without a bra, though: headlights. so there's that.",79,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-2.609681481010819,0,0,0,0,0,0,0.9625308694541429,0.6812654347270715,1,Rating-Recommendation Contradiction
1072,36,4,0,6,General,Dresses,Dresses,"This dress is beautiful and would make an excellent party dress for winter. it is well made and the details are pretty. however the waist is cut in sort of a scallop shape, so it is higher on the sizes and dips down in the middle over the stomach. i wear a size l or 10 in dresses at retailer, and it just did not flatter my body type at all. for a thinner, narrow silhouette, i suppose it would look better, like it does on the model. i had to return it.",93,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-2.563078730347387,0,0,0,0,0,0,0.9617644554202504,0.6808822277101252,1,Rating-Recommendation Contradiction
1086,44,4,0,3,General,Dresses,Dresses,"Got the small petite. length is perfect, love the color, super comfy, very pretty. the problem is that you cannot wear a bra because under the armpits is so low that either shows your bra (a lot) or if u wear sans bra you may show your breasts (it's loose all around on top, so very easy to show everything. if i adjust the straps it works but then the waist goes up and it looks like i have a belly. i'm taking to a seamstress to see if she can take in under armpits, if not it's going back. i'm 5',",102,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-2.5299231839287497,0,0,0,0,0,0,0.9608277271566039,0.6804138635783019,1,Rating-Recommendation Contradiction
1078,33,4,0,3,General,Dresses,Dresses,"This dress did end up working out for me. however i am very narrow in my chest and shoulders and i can see how it would be too tight on anyone with a med-lrg chest and/or broad shoulders. the fabric is light weight, nice for summer. it will need to be ironed and will wrinkle easily but it still looks well made to me. the slip is smaller than the dress but i feel that the dress is supposed to be ""drapey"". i kept it.",85,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-2.509323815718214,0,0,0,0,0,0,0.9602742059099038,0.6801371029549519,1,Rating-Recommendation Contradiction
1078,47,4,0,4,General,Dresses,Dresses,"This dress is so pretty and the fabric is tightly woven so that it won't stretch as much as other sweater dresses. i am disappointed in the sleeves though. the cut is way below the armpit so that when you raise your arms, it pulls tight and is uncomfortable. for the price, and the amount of time i wanted to wear it, it's not worth keeping. another thing is that the fabric is tightly woven so if you are cold natured and ok with the sleeve issue, this is the dress for you. however, if you are hot",98,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-2.500414532420491,0,0,0,0,0,0,0.9599761560078345,0.6799880780039173,1,Rating-Recommendation Contradiction
829,48,4,0,7,General,Tops,Blouses,"This top is so pretty but runs small. i have a 34 dd chest and small back and shoulders . the size 10 was too full cut on the bottom and the 8 was better on the bottom but fit the same on top, felt like the seams under the arms with either size would rip. truly an odd fit and cut. this brand tends to run small and narrow. better for a smaller chest .",76,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-2.4729149211912365,0,0,0,0,0,0,0.9592523205313804,0.6796261602656902,1,Rating-Recommendation Contradiction
818,35,4,0,3,General,Tops,Blouses,"Normally wear a medium in most retailer tops (5'9"", 150lbs).  would probably need an xl to fit more like a tunic.  right now, in the medium, fits more like a tiny shirt, but more for fitting.  arms are also tighter than i expected.  will be returning.",46,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-2.4678196374134735,0,0,0,0,0,0,0.959039427744188,0.6795197138720941,1,Rating-Recommendation Contradiction
1084,19,2,1,0,General,Dresses,Dresses,"I recommend this dress because it is beautiful, stylish and well made even though it did not work for me. i tried the small and extra small. the first - way too big, lengthwise (hit my knees) as well as in the shoulders - the latter to tight across the chest - not for me but worth a try. i am typically a small with usually never have a problem with length.",72,Negative,Low Rating - Recommended,1,1,0.9977911959684255,0.0022088040315745294,Highly Satisfied Recommenders,18-29,-2.4086134993408836,0,0,0,0,0,0,0.9577194924635953,0.6793015070381125,1,Rating-Recommendation Contradiction
836,33,4,0,3,General Petite,Tops,Blouses,I bought this top after seeing it featured on a style blog. i was really excited to wear it until i realized how see thru it was. i had to put a cami underneath which detracted from the beauty of the top. even my flesh toned bra showed thru so i sadly had to return it.,56,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-2.4006652890494493,0,0,0,0,0,0,0.9572937068892106,0.6786468534446053,1,Rating-Recommendation Contradiction
864,66,2,1,0,General,Tops,Knits,"Don't get me wrong, this is probably cute on someone else, but not me. i looked in the mirror and just laughed, it was that bad. so if you're considering getting this, size down. ordered mine in large and it looks like i'm wearing a barrel. the pink is pretty but the horizontal striping did nothing for my shape. the fabric is soft. i'm just over trying peplums.",68,Negative,Low Rating - Recommended,1,1,0.99574036877138,0.004259631228620053,Highly Satisfied Recommenders,60-69,-2.326547903585046,0,0,0,0,0,0,0.9549518862300945,0.6783278693607713,1,Rating-Recommendation Contradiction
1072,37,4,0,2,General Petite,Dresses,Dresses,I purchased this based on previous reviews. the quality of the dress and the print is excellent. the dress fit me perfect in the front however there were so much extra fabric in the back that it made me look extremely large. i understand it's a shirt dress however the back would need to be taken in like 6 inches. for someone who is looking for a more boxy full coverage dress this is more for them,77,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-2.35924151103368,0,0,0,0,0,0,0.9563144000681257,0.6781572000340629,1,Rating-Recommendation Contradiction
1025,66,2,1,0,General Petite,Bottoms,Jeans,"I generally don't spend this much on jeans but wanted a nice black pair so rolled the dice during the sale. who can wear these? i'm an average size 12 and struggled to get these size 32s over my hips, buttoned and zipped. i looked like a stuffed black sausage. best for thin frames and even then, size up.",59,Negative,Low Rating - Recommended,1,1,0.99513735562252,0.004862644377479963,Highly Satisfied Recommenders,60-69,-2.3091107178686294,0,0,0,0,0,0,0.954185472196202,0.678065264973597,1,Rating-Recommendation Contradiction
