Division Name,Department Name,Class Name,Rating,Recommended IND,Clothing ID
General Petite,Dresses,Dresses,5,1,1081
General,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,5,1,1081
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,4,1,1094
General,Dresses,Dresses,5,1,1078
General,Tops,Blouses,5,1,838
General,Dresses,Dresses,4,1,1078
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,4,1,1094
General,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,5,1,1081
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,5,1,1081
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1078
General,Bottoms,Jeans,5,1,1028
General Petite,Dresses,Dresses,5,1,1081
General,Dresses,Dresses,5,1,1094
General Petite,Dresses,Dresses,5,1,1081
General Petite,Dresses,Dresses,4,1,1081
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1094
General Petite,Dresses,Dresses,4,1,1081
General Petite,Dresses,Dresses,1,0,1078
General,Bottoms,Jeans,3,0,1028
General Petite,Dresses,Dresses,4,1,1081
General Petite,Dresses,Dresses,5,1,1081
General Petite,Dresses,Dresses,1,0,1078
General Petite,Dresses,Dresses,2,0,1078
General Petite,Dresses,Dresses,5,1,1081
General,Dresses,Dresses,4,1,1094
General Petite,Dresses,Dresses,4,1,1081
General,Bottoms,Jeans,4,1,1028
General Petite,Dresses,Dresses,3,0,1078
General Petite,Dresses,Dresses,5,1,1081
General,Dresses,Dresses,2,0,1094
General,Dresses,Dresses,3,0,1094
General,Dresses,Dresses,4,1,1094
General Petite,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,1,0,1094
General,Dresses,Dresses,4,0,1094
General,Dresses,Dresses,4,1,1094
General,Dresses,Dresses,2,0,1094
General,Dresses,Dresses,5,1,1094
General Petite,Dresses,Dresses,5,1,1081
General Petite,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,0,1094
General Petite,Dresses,Dresses,5,1,1081
General Petite,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,4,1,1081
General Petite,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,2,0,1081
General Petite,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,4,1,1094
General Petite,Dresses,Dresses,5,1,1078
General Petite,Tops,Sweaters,1,0,933
General Petite,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,3,1,1081
General Petite,Dresses,Dresses,5,1,1081
General Petite,Dresses,Dresses,5,1,1078
General,Tops,Blouses,5,1,834
General Petite,Dresses,Dresses,4,1,1081
General,Tops,Blouses,5,1,834
General Petite,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,3,0,1094
General Petite,Dresses,Dresses,4,1,1081
Initmates,Intimate,Lounge,5,1,689
General Petite,Dresses,Dresses,3,0,1078
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,4,1,1094
General,Dresses,Dresses,3,1,1094
General Petite,Dresses,Dresses,3,0,1081
General Petite,Dresses,Dresses,4,1,1081
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,2,0,1094
General,Tops,Knits,3,0,868
General,Tops,Knits,4,1,868
Initmates,Intimate,Sleep,4,1,107
General,Tops,Knits,4,1,868
General,Dresses,Dresses,5,1,1094
General,Tops,Knits,5,1,868
Initmates,Intimate,Sleep,5,1,107
General,Dresses,Dresses,3,1,1094
General,Tops,Fine gauge,4,1,896
General,Dresses,Dresses,3,0,1094
General,Tops,Knits,1,0,868
General,Tops,Knits,4,1,868
Initmates,Intimate,Sleep,5,1,107
General,Tops,Blouses,4,1,850
General,Tops,Knits,5,1,868
General,Trend,Trend,1,0,1145
Initmates,Intimate,Sleep,5,1,107
General,Tops,Fine gauge,4,1,896
General,Jackets,Jackets,3,0,975
General,Dresses,Dresses,5,1,1094
General,Tops,Knits,3,0,868
General,Trend,Trend,5,1,1145
Initmates,Intimate,Sleep,5,1,107
General,Trend,Trend,5,1,1145
General,Tops,Knits,5,1,868
Initmates,Intimate,Sleep,5,1,107
General,Tops,Knits,3,0,868
General,Tops,Knits,4,1,868
Initmates,Intimate,Sleep,5,1,107
General,Tops,Knits,3,1,868
Initmates,Intimate,Sleep,3,0,107
General Petite,Dresses,Dresses,4,1,1095
General Petite,Dresses,Dresses,5,1,1095
General,Bottoms,Jeans,5,1,1038
General,Bottoms,Jeans,5,1,1030
General,Bottoms,Jeans,5,1,1038
General,Dresses,Dresses,5,1,1086
General Petite,Dresses,Dresses,5,1,1095
General,Bottoms,Jeans,5,1,1038
General Petite,Dresses,Dresses,2,0,1095
General Petite,Dresses,Dresses,5,1,1095
General Petite,Bottoms,Skirts,5,1,988
General,Tops,Blouses,2,0,850
General,Dresses,Dresses,4,1,1109
General Petite,Dresses,Dresses,4,1,1095
General Petite,Dresses,Dresses,5,1,1095
General,Tops,Fine gauge,5,1,912
General Petite,Dresses,Dresses,5,1,1095
General,Bottoms,Jeans,5,1,1038
General,Bottoms,Jeans,5,1,1038
General,Bottoms,Jeans,5,1,1038
General,Dresses,Dresses,5,1,1086
General,Dresses,Dresses,4,1,1086
General Petite,Dresses,Dresses,5,1,1095
General,Dresses,Dresses,5,1,1086
General,Bottoms,Jeans,5,1,1038
General,Dresses,Dresses,4,1,1086
General,Bottoms,Jeans,5,1,1038
General,Bottoms,Jeans,5,1,1038
General Petite,Dresses,Dresses,3,1,1095
General Petite,Dresses,Dresses,5,1,1095
General,Tops,Sweaters,1,0,937
General,Bottoms,Jeans,4,1,1038
General Petite,Dresses,Dresses,5,1,1095
General Petite,Dresses,Dresses,5,1,1095
General,Dresses,Dresses,5,1,1086
General Petite,Dresses,Dresses,5,1,1095
General Petite,Dresses,Dresses,5,1,1095
General Petite,Dresses,Dresses,4,1,1095
General,Dresses,Dresses,4,1,1086
General Petite,Dresses,Dresses,5,1,1095
General,Dresses,Dresses,5,1,1086
General Petite,Dresses,Dresses,5,1,1095
General,Tops,Blouses,4,1,829
General Petite,Dresses,Dresses,5,1,1111
General,Tops,Blouses,2,0,820
General,Dresses,Dresses,4,0,1110
General,Tops,Blouses,5,1,820
General,Tops,Blouses,5,1,820
General,Tops,Blouses,5,1,820
General,Tops,Blouses,5,1,829
General Petite,Dresses,Dresses,5,1,1078
General,Tops,Blouses,5,1,830
General,Tops,Blouses,4,1,820
General,Tops,Blouses,5,1,820
General,Tops,Blouses,5,1,820
General,Tops,Knits,3,1,863
General,Bottoms,Shorts,1,0,495
General,Tops,Blouses,5,1,820
General,Tops,Blouses,5,1,820
Initmates,Intimate,Lounge,3,1,801
General Petite,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1110
General,Tops,Blouses,5,1,820
General,Tops,Blouses,4,1,830
General,Tops,Knits,3,1,1187
General,Tops,Blouses,5,1,829
General,Tops,Blouses,5,1,820
General,Tops,Blouses,2,0,820
General,Tops,Blouses,2,0,829
General Petite,Dresses,Dresses,5,1,1078
General,Tops,Blouses,5,1,820
General,Tops,Blouses,2,0,820
General,Tops,Blouses,5,1,820
General,Tops,Blouses,3,0,829
General,Tops,Blouses,5,1,820
General Petite,Tops,Blouses,2,0,831
General,Tops,Blouses,5,1,820
General,Tops,Blouses,5,1,829
General Petite,Dresses,Dresses,5,1,1078
General,Tops,Blouses,5,1,829
General,Tops,Blouses,4,1,820
Initmates,Intimate,Intimates,5,1,50
General,Tops,Blouses,5,1,820
General,Tops,Blouses,5,1,820
General,Tops,Blouses,4,1,820
General Petite,Dresses,Dresses,4,0,1078
General,Tops,Blouses,5,1,820
General Petite,Tops,Blouses,3,1,831
General,Tops,Knits,3,1,1187
General,Tops,Blouses,1,0,820
General,Tops,Blouses,2,0,820
General,Tops,Blouses,4,1,820
General,Tops,Blouses,5,1,820
General,Tops,Blouses,3,1,820
General,Tops,Blouses,5,1,820
General,Tops,Blouses,4,1,820
Initmates,Intimate,Lounge,4,1,801
General,Tops,Blouses,5,1,820
General,Tops,Blouses,1,0,820
General,Tops,Blouses,5,1,820
General,Tops,Blouses,5,1,820
General,Tops,Blouses,5,1,820
General,Tops,Blouses,5,1,820
General,Dresses,Dresses,5,1,1110
General,Tops,Blouses,5,1,829
General,Tops,Blouses,3,1,820
General Petite,Dresses,Dresses,4,1,1078
General,Dresses,Dresses,5,1,1110
General,Tops,Blouses,5,1,820
General,Tops,Blouses,5,1,820
General Petite,Dresses,Dresses,3,0,1078
General,Bottoms,Shorts,4,1,495
General Petite,Tops,Blouses,5,1,829
General,Tops,Blouses,5,1,820
General Petite,Dresses,Dresses,5,1,1078
General,Tops,Knits,5,1,863
General,Dresses,Dresses,5,1,1110
General Petite,Dresses,Dresses,4,1,1078
General,Tops,Knits,4,1,872
General,Dresses,Dresses,3,0,1094
General,Tops,Knits,4,1,872
General,Tops,Knits,4,1,872
General Petite,Bottoms,Skirts,5,1,1014
General,Dresses,Dresses,5,1,1094
General,Tops,Knits,5,1,872
General,Dresses,Dresses,3,0,1082
General,Trend,Trend,3,1,570
General,Dresses,Dresses,5,1,1094
General,Bottoms,Pants,5,1,1059
General,Tops,Blouses,2,0,840
General,Dresses,Dresses,5,1,1094
Initmates,Intimate,Lounge,4,1,782
General,Tops,Knits,5,1,872
General,Bottoms,Skirts,2,0,1006
General,Dresses,Dresses,2,0,1094
General,Tops,Knits,5,1,872
General Petite,Bottoms,Skirts,5,1,1014
General,Bottoms,Casual bottoms,5,1,54
General,Tops,Knits,5,1,872
General,Dresses,Dresses,5,1,1082
General,Jackets,Jackets,2,0,963
General,Tops,Knits,5,1,872
General,Tops,Knits,5,1,872
General,Dresses,Dresses,2,0,1094
General,Tops,Knits,4,1,872
General,Tops,Blouses,5,1,840
Initmates,Intimate,Lounge,3,0,782
General,Tops,Knits,5,1,872
General,Dresses,Dresses,3,1,1082
General,Tops,Knits,4,1,872
General,Dresses,Dresses,5,1,1094
General,Tops,Knits,3,1,872
General,Tops,Blouses,3,0,829
General,Tops,Knits,5,1,872
General,Tops,Knits,2,0,872
General,Dresses,Dresses,1,0,1094
General,Tops,Knits,5,1,872
General,Bottoms,Pants,5,1,1059
General,Jackets,Jackets,5,1,963
General,Tops,Knits,4,1,872
General,Tops,Knits,1,0,872
General,Jackets,Jackets,5,1,963
General,Tops,Knits,4,1,872
General,Tops,Knits,5,1,872
Initmates,Intimate,Lounge,4,1,782
General,Tops,Knits,3,1,872
General,Dresses,Dresses,2,0,1094
General,Tops,Blouses,2,0,840
General,Jackets,Jackets,5,1,963
General,Tops,Blouses,4,1,829
General,Bottoms,Pants,5,1,1059
General,Dresses,Dresses,4,1,1094
General,Dresses,Dresses,4,1,1082
General,Tops,Blouses,4,1,829
General,Tops,Knits,5,1,873
General Petite,Tops,Knits,5,1,871
General Petite,Tops,Knits,5,1,871
General Petite,Tops,Knits,4,1,871
General,Tops,Knits,3,1,878
General Petite,Bottoms,Pants,5,1,1048
General Petite,Dresses,Dresses,1,0,1095
General,Dresses,Dresses,3,0,1081
General Petite,Tops,Knits,4,1,871
General Petite,Bottoms,Pants,1,0,1048
General,Bottoms,Jeans,3,0,1027
General Petite,Tops,Knits,5,1,871
General,Dresses,Dresses,5,1,1072
General Petite,Bottoms,Pants,5,1,1048
General,Dresses,Dresses,5,1,1078
General Petite,Bottoms,Pants,5,1,1048
General Petite,Tops,Knits,5,1,871
General Petite,Bottoms,Pants,5,1,1048
General Petite,Tops,Knits,5,1,871
General,Tops,Blouses,5,1,829
General Petite,Tops,Knits,4,1,871
General,Tops,Knits,5,1,878
General Petite,Bottoms,Pants,5,1,1048
General,Tops,Knits,4,1,878
General Petite,Bottoms,Pants,5,1,1048
General Petite,Tops,Knits,4,1,871
General,Tops,Knits,5,1,878
General Petite,Tops,Knits,5,1,871
General Petite,Tops,Knits,5,1,871
General Petite,Tops,Knits,4,1,871
General Petite,Tops,Knits,4,1,871
General,Tops,Knits,5,1,878
General Petite,Tops,Knits,4,1,871
General,Dresses,Dresses,5,1,1072
General Petite,Bottoms,Pants,5,1,1048
General,Dresses,Dresses,4,1,1078
General Petite,Tops,Knits,4,1,871
General Petite,Tops,Blouses,3,0,836
General Petite,Tops,Blouses,4,1,836
General,Dresses,Dresses,5,1,1078
General,Bottoms,Jeans,4,1,1027
General Petite,Tops,Blouses,3,1,836
General Petite,Tops,Blouses,5,1,836
General,Tops,Sweaters,3,1,954
General Petite,Tops,Blouses,2,0,836
General Petite,Tops,Blouses,5,1,836
General,Dresses,Dresses,4,1,1081
General,Tops,Blouses,5,1,831
General Petite,Tops,Blouses,3,0,836
General,Dresses,Dresses,4,1,1081
General Petite,Tops,Blouses,5,1,836
General Petite,Tops,Blouses,5,1,836
General,Dresses,Dresses,5,1,1072
General Petite,Tops,Blouses,4,1,836
General Petite,Tops,Blouses,4,1,836
General Petite,Tops,Blouses,5,1,836
General,Tops,Blouses,1,0,832
General Petite,Tops,Blouses,4,1,836
General Petite,Tops,Blouses,5,1,836
General Petite,Tops,Blouses,3,0,836
General Petite,Tops,Blouses,5,1,836
General Petite,Tops,Blouses,4,1,836
General Petite,Tops,Blouses,5,1,826
General Petite,Tops,Blouses,4,1,836
General Petite,Tops,Blouses,4,1,836
General,Bottoms,Jeans,5,1,1027
General Petite,Tops,Blouses,2,0,836
General Petite,Tops,Blouses,4,1,836
General Petite,Dresses,Dresses,3,0,1100
General Petite,Dresses,Dresses,3,1,1076
General,Dresses,Dresses,5,1,1080
Initmates,Intimate,Swim,4,1,381
Initmates,Intimate,Swim,5,1,381
General,Dresses,Dresses,4,1,1080
Initmates,Intimate,Swim,4,1,381
General,Tops,Sweaters,3,0,933
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,4,1,1080
Initmates,Intimate,Swim,5,1,381
General,Bottoms,Skirts,5,1,999
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General Petite,Dresses,Dresses,4,1,1100
Initmates,Intimate,Swim,2,0,381
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
Initmates,Intimate,Sleep,1,0,273
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,4,1,1080
General Petite,Dresses,Dresses,5,1,1100
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,2,0,1076
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General,Tops,Knits,3,0,862
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,4,1,1080
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General Petite,Dresses,Dresses,3,0,1100
General,Bottoms,Skirts,3,1,999
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General Petite,Bottoms,Jeans,5,1,1028
Initmates,Intimate,Swim,5,1,381
General,Dresses,Dresses,5,1,1080
General,Bottoms,Skirts,5,1,999
General Petite,Dresses,Dresses,2,0,1100
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,4,1,1080
Initmates,Intimate,Swim,5,1,381
General,Bottoms,Skirts,4,1,999
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
Initmates,Intimate,Swim,5,1,381
General,Dresses,Dresses,5,1,1080
Initmates,Intimate,Swim,5,1,381
General,Dresses,Dresses,5,1,1080
General Petite,Bottoms,Pants,5,1,1059
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General,Tops,Blouses,5,1,829
General,Tops,Sweaters,5,1,940
General,Bottoms,Jeans,5,1,1024
General,Tops,Blouses,5,1,829
General,Tops,Blouses,4,1,829
General,Tops,Blouses,5,1,829
General,Tops,Blouses,3,1,829
General,Tops,Blouses,3,0,829
General,Tops,Sweaters,5,1,940
General,Dresses,Dresses,4,1,1094
General,Tops,Sweaters,5,1,940
General,Trend,Trend,1,0,1145
General,Tops,Blouses,5,1,829
General,Tops,Blouses,3,1,829
General,Tops,Blouses,5,1,829
General Petite,Dresses,Dresses,3,0,1110
General,Tops,Blouses,5,1,829
General,Tops,Blouses,4,1,829
General,Tops,Blouses,4,1,829
General,Tops,Sweaters,5,1,940
General,Tops,Blouses,5,1,829
General,Tops,Sweaters,5,1,940
General,Tops,Blouses,5,1,829
General,Tops,Blouses,1,0,829
General,Tops,Blouses,4,1,829
General,Dresses,Dresses,2,0,1094
General,Tops,Blouses,4,1,825
General,Dresses,Dresses,5,1,1094
General,Tops,Blouses,5,1,829
General,Trend,Trend,2,0,1145
General,Tops,Blouses,5,1,829
General,Bottoms,Jeans,5,1,1024
General,Tops,Blouses,4,1,829
General,Bottoms,Jeans,5,1,1024
General,Tops,Blouses,5,1,829
General,Tops,Fine gauge,3,0,904
General,Bottoms,Jeans,5,1,1024
General Petite,Tops,Knits,3,0,862
General,Tops,Blouses,5,1,829
General,Tops,Blouses,2,0,829
General,Tops,Blouses,4,1,829
General,Tops,Blouses,3,0,829
General Petite,Bottoms,Pants,5,1,306
General,Tops,Blouses,5,1,829
General,Tops,Blouses,5,1,829
General Petite,Dresses,Dresses,4,1,1110
General,Tops,Blouses,4,1,829
General,Tops,Blouses,5,1,829
General Petite,Tops,Knits,4,1,862
General,Tops,Blouses,4,1,829
General,Tops,Sweaters,4,1,940
Initmates,Intimate,Swim,4,1,327
General,Tops,Sweaters,5,1,940
Initmates,Intimate,Swim,3,0,327
General,Tops,Blouses,5,1,829
General,Tops,Blouses,4,1,829
General,Dresses,Dresses,3,1,1075
General,Tops,Sweaters,5,1,940
General,Tops,Blouses,5,1,829
General,Tops,Blouses,3,0,829
General,Tops,Blouses,2,0,829
General,Tops,Blouses,4,1,829
General,Tops,Blouses,5,1,825
General,Bottoms,Jeans,3,1,1024
General,Tops,Sweaters,5,1,940
Initmates,Intimate,Layering,5,1,538
General,Tops,Blouses,2,0,829
General Petite,Bottoms,Pants,1,0,306
General,Tops,Blouses,3,0,829
General,Tops,Blouses,5,1,829
General,Tops,Blouses,3,1,829
General Petite,Tops,Blouses,5,1,829
General,Bottoms,Jeans,5,1,1024
General Petite,Tops,Blouses,5,1,829
General Petite,Tops,Blouses,5,1,829
General Petite,Tops,Blouses,5,1,829
General,Bottoms,Jeans,5,1,1024
General,Dresses,Dresses,5,1,1094
General Petite,Tops,Blouses,2,0,829
General Petite,Dresses,Dresses,4,1,1110
General Petite,Tops,Blouses,5,1,829
General Petite,Tops,Blouses,4,1,829
General Petite,Tops,Blouses,5,1,829
General Petite,Tops,Blouses,3,0,829
Initmates,Intimate,Swim,2,0,327
General Petite,Tops,Blouses,5,1,829
General Petite,Dresses,Dresses,5,1,1110
General Petite,Tops,Blouses,4,1,829
General,Dresses,Dresses,4,1,1083
General Petite,Tops,Blouses,5,1,834
General Petite,Tops,Blouses,5,1,834
General,Tops,Blouses,5,1,823
General Petite,Tops,Blouses,4,1,834
General Petite,Tops,Blouses,5,1,834
General,Dresses,Dresses,5,1,1099
General,Tops,Blouses,4,1,823
General,Tops,Blouses,4,1,823
General Petite,Tops,Blouses,5,1,834
General Petite,Tops,Blouses,5,1,826
General,Tops,Blouses,4,1,823
General,Tops,Blouses,4,1,823
General Petite,Dresses,Dresses,4,1,1086
Initmates,Intimate,Layering,5,1,463
General,Bottoms,Jeans,5,1,1036
General,Tops,Knits,5,1,872
Initmates,Intimate,Layering,5,1,463
General Petite,Jackets,Jackets,5,1,984
General Petite,Tops,Blouses,4,1,834
General Petite,Tops,Blouses,5,1,834
General,Tops,Blouses,3,0,823
General Petite,Tops,Blouses,5,1,826
General Petite,Tops,Blouses,5,1,826
General Petite,Tops,Blouses,5,1,834
General Petite,Tops,Blouses,3,0,834
Initmates,Intimate,Layering,5,1,363
General Petite,Tops,Blouses,2,0,834
General,Tops,Blouses,3,0,823
General,Tops,Blouses,3,0,823
Initmates,Intimate,Layering,5,1,463
General,Tops,Knits,5,1,872
Initmates,Intimate,Layering,5,1,463
General,Tops,Blouses,4,1,823
General Petite,Jackets,Jackets,5,1,984
General,Tops,Blouses,3,1,823
General,Tops,Blouses,4,1,823
General Petite,Tops,Blouses,5,1,834
General Petite,Dresses,Dresses,4,1,1086
General Petite,Tops,Blouses,5,1,834
General Petite,Tops,Blouses,5,1,834
General Petite,Tops,Blouses,2,0,826
Initmates,Intimate,Layering,5,1,463
Initmates,Intimate,Layering,1,0,363
General,Tops,Blouses,2,0,823
General Petite,Dresses,Dresses,4,1,1086
General,Tops,Fine gauge,5,1,898
Initmates,Intimate,Layering,5,1,363
General Petite,Dresses,Dresses,5,1,1086
General Petite,Tops,Blouses,5,1,834
General,Tops,Blouses,5,1,823
General Petite,Tops,Blouses,5,1,834
General,Dresses,Dresses,5,1,1083
General Petite,Tops,Blouses,5,1,826
General,Dresses,Dresses,5,1,1099
General,Tops,Knits,5,1,872
General,Tops,Blouses,4,1,823
General Petite,Tops,Blouses,4,1,826
General Petite,Tops,Blouses,4,1,834
General Petite,Tops,Blouses,2,0,834
General,Tops,Knits,5,1,872
General,Dresses,Dresses,3,0,1099
General,Tops,Blouses,5,1,823
General,Dresses,Dresses,5,1,1099
General,Bottoms,Jeans,5,1,1022
General,Tops,Blouses,4,1,823
General Petite,Tops,Blouses,5,1,834
General Petite,Tops,Blouses,4,1,834
General,Bottoms,Jeans,4,1,1036
General,Tops,Blouses,3,0,823
General,Tops,Blouses,4,1,823
General,Tops,Fine gauge,2,0,912
General,Tops,Sweaters,5,1,940
General,Tops,Knits,5,1,865
General,Dresses,Dresses,5,1,1110
